1000 1000
26 1 1 1 4 1 4 6 4 3 5 2 12 1 4 11 3 4 6 3 9 7 6 3 7 19
95 1 1 3 1 2 5 3 4 8 8 8 11 7 12 6 4 4 2 6 1 15 19 23 22 1 15 11 16 15 18 4 8 22 7 5 14 33 16 38 19 15 42 16 2 34 14 14 14 8 35 42 14 15 40 38 2 49 53 47 18 37 7 35 54 12 21 29 62 68 60 29 18 16 13 71 64 30 32 40 75 66 81 23 59 78 7 84 14 43 50 77 51 58 60
16 1 2 1 1 2 4 1 3 4 3 6 5 6 2 8
2 1
39 1 2 3 1 1 6 3 2 2 5 2 2 11 1 7 4 11 15 16 10 10 16 22 21 20 15 20 12 9 11 28 10 11 31 1 20 27 3
15 1 1 3 2 5 4 5 7 4 7 1 3 13 7
58 1 2 1 3 2 2 1 1 6 10 6 1 3 9 12 12 13 13 16 11 7 14 12 16 6 23 2 21 1 11 25 19 9 5 5 28 2 11 37 1 5 4 36 16 14 32 9 11 28 18 12 45 5 17 53 7 33
44 1 2 2 2 2 3 6 3 4 10 7 11 2 12 7 16 4 17 1 7 14 3 16 1 22 24 25 16 9 26 31 27 2 31 15 34 7 33 18 30 20 33 14
78 1 1 3 4 4 6 5 7 3 2 5 6 6 12 13 7 15 5 18 9 3 10 6 15 15 23 13 18 13 8 19 10 31 17 17 32 4 21 5 3 1 19 37 26 31 33 38 47 43 44 29 28 7 32 35 43 8 57 7 34 56 23 49 32 3 24 26 1 45 56 43 31 66 35 63 28 56
69 1 2 1 1 1 4 6 3 4 5 7 6 11 1 1 9 5 3 13 13 15 5 3 5 1 20 10 13 14 1 8 11 15 9 10 34 10 32 37 31 14 11 25 5 38 45 23 7 6 9 26 52 37 15 28 11 12 26 31 49 56 29 5 34 27 32 64 14
96 1 2 1 1 2 2 5 4 2 6 9 10 8 9 3 7 8 15 1 11 6 12 9 7 14 24 27 11 12 27 11 26 17 12 18 11 31 38 28 17 34 27 38 4 7 16 39 4 1 45 33 24 30 49 10 3 40 41 27 15 8 59 2 39 61 48 57 40 12 55 51 61 25 11 29 60 24 6 53 41 52 63 63 84 46 21 68 14 85 27 60 90 31 51 67
5 1 1 3 3
93 1 2 1 3 3 4 7 4 8 10 4 9 11 1 10 7 9 7 7 1 6 2 7 14 22 18 19 18 3 19 16 31 27 6 2 28 34 33 6 1 33 30 39 34 2 7 31 41 22 7 9 25 34 53 52 29 13 17 47 60 9 38 59 35 33 16 4 51 37 55 3 70 3 21 54 45 15 43 68 77 15 48 34 36 65 39 72 72 13 31 1 36
52 1 1 3 4 2 5 6 5 9 8 11 9 5 9 5 7 4 11 19 9 1 8 8 13 23 14 2 17 22 13 6 20 9 20 9 20 31 28 25 2 16 39 15 38 12 43 36 17 47 44 12
7 1 2 2 4 2 2
62 1 2 1 2 3 2 4 3 1 4 1 12 11 8 3 1 16 5 1 3 10 12 23 13 22 24 16 13 15 20 14 32 24 19 22 4 21 22 19 9 16 26 22 37 42 27 47 39 38 2 45 4 40 12 31 24 24 48 23 51 14
61 1 1 2 1 4 4 5 1 3 6 8 11 1 8 4 11 10 3 18 12 7 3 23 8 22 23 18 4 16 27 21 9 6 33 29 4 35 32 23 7 5 10 8 6 45 29 23 47 8 50 43 51 8 15 14 23 3 39 43 24
57 1 2 3 3 3 1 1 8 6 10 5 3 3 5 10 8 12 14 3 12 16 11 8 18 25 23 6 2 20 25 28 24 9 25 25 34 16 3 37 24 21 38 35 34 15 5 42 1 33 29 17 24 48 46 28 4
4 1 2 3
90 1 2 1 3 5 5 4 3 7 1 3 12 6 3 4 4 13 14 2 9 17 2 16 22 5 7 21 23 2 27 14 25 24 21 31 18 23 3 8 30 7 35 27 39 14 1 46 12 43 49 50 33 42 29 8 42 13 41 28 48 53 43 42 40 35 58 29 40 53 40 12 28 46 66 38 43 75 23 6 65 6 54 43 75 6 70 80 54 17
62 1 1 1 4 3 4 2 7 1 9 9 5 12 8 11 1 14 4 3 19 19 4 19 7 19 21 23 14 19 9 3 19 6 9 10 32 11 9 21 34 1 28 18 12 37 37 42 35 19 6 26 25 14 53 30 19 3 9 21 42 32
59 1 2 3 1 4 6 6 2 1 7 7 1 1 6 3 8 6 1 14 9 5 13 11 3 12 9 24 11 4 29 17 14 5 4 22 19 30 36 9 2 23 31 15 24 42 26 26 2 21 42 28 33 5 14 39 44 11 2
60 1 2 3 3 2 1 2 1 3 6 3 8 12 9 8 10 15 18 10 12 8 20 17 10 17 10 2 12 5 22 5 15 3 17 3 21 28 16 39 12 27 19 2 21 30 17 46 2 38 21 47 52 50 18 54 12 20 38 15
46 1 2 2 1 5 5 4 3 8 7 7 1 9 12 2 3 14 13 18 10 5 4 12 12 25 2 1 10 7 18 20 11 19 23 8 8 26 37 6 19 32 26 6 44 43
79 1 2 1 4 4 1 1 3 4 8 7 10 7 8 8 13 6 7 9 20 9 6 7 3 4 5 1 3 27 17 17 32 33 18 16 35 12 30 23 3 34 28 21 11 1 29 28 19 8 38 33 17 7 3 37 56 22 51 51 1 53 41 47 52 27 22 14 67 43 3 48 45 37 10 31 33 44 71
45 1 2 3 4 5 4 6 5 6 2 10 4 7 6 6 4 12 2 2 9 20 17 6 13 16 19 8 27 7 29 20 2 12 5 29 19 24 27 5 25 23 24 17 33
44 1 1 3 2 3 4 6 6 4 2 11 11 12 11 8 7 10 14 11 11 14 1 13 11 6 18 6 9 25 12 5 17 17 33 12 24 21 36 35 22 28 23 12
77 1 2 1 1 4 4 4 6 4 1 6 8 13 2 6 12 4 14 18 8 8 17 2 5 23 6 6 14 11 14 13 21 31 19 32 9 19 28 16 20 34 21 41 40 13 23 35 1 46 9 47 8 53 37 16 13 34 46 54 6 14 5 11 10 7 60 28 43 6 35 25 44 29 38 42 63
2 1
65 1 1 2 1 5 5 6 1 3 8 2 6 3 5 14 15 2 8 10 9 16 5 11 22 8 17 5 12 19 11 19 8 20 14 11 23 6 3 34 2 26 12 11 22 23 44 44 9 28 18 5 22 24 17 24 14 49 46 43 39 61 31 24 40
58 1 2 2 4 2 3 7 5 6 8 7 4 6 2 12 8 6 2 3 8 5 17 14 23 19 11 13 27 22 17 21 31 13 18 32 26 34 17 24 19 3 33 41 26 38 11 11 25 18 13 36 26 27 36 46 4 52
44 1 1 1 1 2 4 4 3 6 9 11 1 6 8 5 1 12 1 12 1 20 22 13 2 5 16 1 9 19 21 15 15 8 3 14 7 11 24 22 36 39 11 14
22 1 2 3 1 4 4 7 8 6 7 9 1 10 9 4 4 16 13 5 12 15
24 1 2 3 2 5 5 5 2 2 5 3 11 2 5 6 14 16 8 9 17 2 7 3
74 1 1 1 3 4 3 7 8 7 8 4 8 5 10 2 1 14 2 9 1 15 19 19 23 9 17 15 10 1 18 2 14 11 26 6 26 1 7 30 7 27 27 23 21 44 44 3 3 28 46 13 43 20 30 16 13 18 9 35 54 6 29 43 56 8 60 29 14 47 60 52 24 30
78 1 2 1 3 2 3 5 1 4 4 2 5 3 1 9 15 13 16 12 15 21 21 4 9 22 16 10 21 17 17 10 2 27 19 13 7 37 19 6 18 39 2 35 31 18 17 7 36 44 45 50 20 47 37 22 27 11 46 42 13 17 17 17 32 59 56 34 24 15 56 43 29 33 37 53 50 4
100 1 2 3 4 2 5 6 5 9 1 7 2 7 4 6 4 16 18 3 5 2 18 13 24 5 11 8 20 6 27 30 24 12 15 28 16 5 32 16 23 23 28 31 18 15 37 21 18 49 23 40 49 46 45 54 34 50 50 43 6 26 33 45 38 15 29 51 35 68 61 20 17 54 49 5 39 34 62 7 26 14 51 34 62 23 63 53 78 28 85 73 78 31 68 79 30 54 83 34
52 1 1 1 1 5 2 4 6 8 7 3 9 7 14 7 8 11 1 19 9 17 20 17 12 11 4 12 15 19 29 30 16 25 30 10 34 32 14 33 6 8 7 5 40 45 32 17 47 28 46 41
9 1 2 1 1 4 5 1 4
25 1 1 1 3 3 6 3 4 8 6 6 6 1 4 2 8 15 15 15 8 9 16 22 18
20 1 2 1 1 2 4 7 8 3 3 11 3 3 1 3 2 14 15 15
35 1 1 2 3 1 1 1 7 7 7 9 10 11 7 14 2 14 18 9 7 18 9 7 1 25 21 10 23 2 13 27 29 11 31
42 1 1 1 3 5 1 5 1 7 6 1 7 1 3 13 11 16 10 16 19 4 3 3 8 19 9 26 1 24 6 7 1 10 14 11 30 35 12 37 27 17
79 1 2 2 3 3 3 3 5 2 5 1 10 13 11 2 8 13 3 2 9 14 7 19 12 19 9 21 13 6 5 16 32 2 20 19 2 34 13 33 21 10 35 30 30 35 18 17 45 26 42 45 9 51 2 47 33 30 4 25 54 25 56 58 38 29 17 28 52 41 70 71 60 25 47 7 19 4 73
12 1 1 1 1 1 3 3 6 8 4 10
90 1 1 2 2 4 1 6 2 9 5 6 3 10 8 6 13 4 8 4 9 5 15 3 2 1 16 7 2 24 21 8 19 5 22 14 17 17 8 5 25 23 35 25 30 33 21 19 30 22 35 28 45 42 48 31 2 43 22 21 55 19 49 9 1 16 18 35 12 49 3 49 71 49 36 73 43 42 55 17 59 60 10 12 69 77 11 25 25 26
69 1 2 2 3 2 4 3 6 7 2 4 8 12 3 9 3 6 16 16 1 17 19 20 12 8 16 23 21 28 12 19 7 8 8 16 12 12 33 25 28 41 10 34 7 36 34 34 28 46 32 19 33 10 43 48 24 54 32 26 33 29 19 25 28 45 25 31 25
79 1 1 3 1 5 5 1 3 6 10 9 6 1 6 14 3 11 15 6 20 8 19 3 11 4 7 1 11 4 14 18 8 3 23 18 16 29 37 36 31 17 3 24 22 30 27 15 24 48 24 7 13 45 35 10 23 4 38 53 19 13 4 25 33 12 20 62 1 11 18 38 65 41 37 36 75 67 72
5 1 2 3 3
57 1 1 2 3 5 2 4 7 9 7 2 7 5 9 3 12 10 2 6 17 1 8 19 14 5 9 25 18 28 27 24 6 27 2 24 12 14 36 17 21 30 4 41 4 9 12 20 28 26 46 47 52 4 42 35 30
55 1 1 2 4 1 2 1 8 6 9 8 2 10 7 5 10 12 5 14 7 18 9 2 2 2 6 11 10 18 28 3 27 24 7 13 8 29 37 34 29 19 3 33 19 7 25 32 9 20 38 25 33 20 27
34 1 1 3 4 4 3 6 8 8 1 6 7 7 2 15 11 13 16 10 3 19 21 1 13 8 2 17 25 8 23 14 9 6
56 1 1 1 3 3 1 2 8 9 3 1 9 7 7 13 14 4 16 18 1 15 20 1 19 13 17 23 25 7 23 28 22 5 1 25 8 17 22 37 21 5 41 6 20 44 41 30 15 37 29 28 18 10 44 6
24 1 1 2 2 3 1 7 7 1 6 6 5 6 13 11 7 12 18 14 15 6 19 4
80 1 2 2 4 4 6 6 2 7 1 7 1 8 11 4 13 5 13 11 10 15 8 21 3 5 9 15 27 4 20 11 9 25 11 21 31 21 12 9 34 36 24 18 30 27 7 41 28 35 5 12 51 2 41 5 39 46 55 44 28 44 37 16 21 7 7 67 30 59 2 6 32 73 48 69 8 59 16 49
21 1 1 3 1 3 6 3 8 6 7 10 7 3 8 4 10 14 6 1 8
22 1 1 3 2 2 3 6 8 6 4 3 9 5 2 8 2 1 17 6 4 16
44 1 1 1 2 5 1 4 8 6 8 10 6 7 4 2 7 6 4 7 10 14 6 3 21 14 5 20 18 14 7 13 4 12 16 6 12 11 16 26 28 6 3 11
9 1 2 2 1 5 5 6 6
82 1 2 2 3 1 3 7 8 8 8 6 10 10 3 10 13 16 2 10 7 10 4 7 5 16 14 15 7 20 16 13 4 22 18 18 31 29 2 1 20 3 29 30 32 38 5 19 4 37 19 13 33 50 18 15 15 32 26 34 46 34 41 5 21 27 31 30 28 48 23 17 67 47 51 60 21 32 46 48 79 59
48 1 2 1 2 2 2 7 1 1 10 3 10 6 3 8 8 13 12 12 9 19 20 13 7 19 15 16 8 2 3 16 1 29 1 21 18 21 26 3 8 30 21 25 12 11 29 10
58 1 1 2 2 1 2 5 1 1 5 9 4 6 10 2 1 13 2 18 11 16 13 8 24 3 25 21 22 7 1 31 11 15 7 6 6 35 20 38 27 27 9 5 6 20 41 12 5 41 4 6 33 5 7 18 42 12
74 1 1 3 4 5 6 5 2 6 5 1 10 13 12 1 13 13 5 15 19 10 12 7 22 9 12 17 27 15 25 25 4 22 25 9 16 3 26 20 20 37 27 37 39 28 34 24 33 10 8 8 52 9 54 9 35 2 27 52 20 60 22 32 49 41 58 46 68 69 44 18 71 73
68 1 2 1 1 2 1 2 7 1 10 3 2 5 8 5 6 5 9 10 2 5 8 11 4 24 9 17 8 14 27 4 11 17 31 24 19 12 8 17 13 36 17 4 23 9 23 23 34 15 25 30 38 3 1 7 1 15 44 31 7 61 37 2 47 25 55 39
85 1 1 3 4 3 6 7 7 8 5 1 6 5 13 3 15 3 10 17 6 15 5 1 12 8 4 20 18 22 4 24 19 26 33 24 9 12 18 10 39 16 1 39 4 12 23 2 14 23 5 25 12 18 36 29 18 14 22 32 60 42 61 35 28 46 58 63 56 18 69 32 17 23 70 6 66 22 70 45 16 72 48 79 84
12 1 2 3 1 5 2 6 7 2 4 9
51 1 1 1 2 5 5 1 1 6 10 9 10 12 2 4 8 12 18 6 6 12 17 18 16 10 3 7 15 7 2 23 12 25 7 35 23 34 18 36 27 16 17 4 9 17 4 44 4 32 14
53 1 2 3 1 4 6 5 7 7 9 5 11 10 11 10 14 3 7 1 11 4 14 17 14 9 21 21 7 9 12 20 16 22 31 27 2 13 13 31 35 19 23 14 18 6 20 24 23 35 50 18 38
80 1 1 1 4 1 1 4 5 6 9 11 3 7 14 11 7 2 5 11 20 14 16 16 19 17 8 27 27 15 20 12 14 4 14 6 27 37 10 14 2 35 33 12 32 26 31 9 31 17 30 50 46 8 33 25 41 3 49 25 21 51 43 61 13 8 35 37 8 45 32 61 16 18 48 41 12 8 10 33
96 1 2 2 2 2 4 5 3 4 5 10 5 13 9 4 16 16 17 16 3 9 17 5 20 19 5 26 14 25 16 7 17 31 25 13 25 24 5 13 4 33 27 33 32 31 6 2 31 33 27 28 23 44 28 55 4 30 52 29 35 35 24 49 7 5 64 40 58 40 48 45 56 58 22 67 34 15 72 11 80 12 34 41 38 16 27 14 3 40 10 57 23 2 31 56
17 1 1 3 4 5 3 5 2 2 3 4 8 10 7 3 11
21 1 1 2 4 1 5 7 3 4 5 8 10 10 1 11 13 11 16 1 19
13 1 2 3 4 4 2 3 3 7 4 11 6
99 1 2 1 1 2 2 5 4 6 9 2 8 7 12 6 6 17 1 12 17 2 16 1 16 7 22 2 21 24 16 26 1 3 8 13 24 21 2 22 6 9 34 2 6 39 25 34 16 2 35 45 15 49 9 5 53 23 46 41 18 54 7 43 39 29 49 15 54 12 47 63 53 33 25 14 14 9 37 46 70 50 74 38 7 46 64 47 72 3 53 3 87 77 84 38 19 75 6
14 1 2 1 2 5 4 1 7 8 1 10 6 12
99 1 1 3 4 1 4 6 2 5 7 2 4 13 4 2 8 11 17 14 20 19 8 16 16 21 26 2 24 4 11 10 19 28 19 16 19 11 11 23 3 26 38 13 30 37 46 34 19 35 5 3 21 47 20 21 56 33 3 25 51 49 42 13 6 57 24 29 15 4 32 71 15 12 14 35 66 41 78 23 50 41 34 38 54 57 36 2 28 89 31 74 79 34 29 78 69 13 14
28 1 2 1 1 3 3 6 8 8 10 2 9 13 7 3 4 11 1 2 3 10 2 10 21 2 2 21
21 1 2 3 4 5 3 7 7 3 1 7 2 5 11 15 2 13 6 4 11
19 1 2 3 3 1 1 5 4 3 8 11 12 1 3 4 2 3 4
96 1 1 3 2 1 1 4 5 7 2 8 8 11 10 11 5 17 5 16 13 5 7 16 20 22 5 13 20 25 29 2 15 24 19 5 35 21 15 15 32 17 37 3 34 35 12 43 34 29 16 2 2 49 49 26 21 41 1 28 41 4 21 27 49 59 39 59 59 23 61 52 69 64 55 71 67 12 37 76 44 2 68 44 34 46 85 5 35 28 14 65 39 28 49 33
17 1 2 1 2 5 6 1 3 6 9 11 11 8 1 8 10
28 1 1 1 4 3 6 4 8 8 7 11 10 3 4 2 16 16 17 13 17 15 17 12 24 18 25 25
19 1 2 2 1 1 6 5 1 3 5 6 2 1 11 13 7 13 10
16 1 1 3 2 1 2 7 1 7 4 1 6 6 10 8
95 1 1 1 1 2 1 6 5 1 1 3 2 5 3 11 4 3 4 1 5 10 21 11 24 12 21 1 25 10 6 12 10 21 19 18 13 18 10 17 24 34 6 42 37 10 15 44 44 46 2 42 12 49 35 32 46 2 16 40 59 50 30 24 5 58 38 7 67 14 56 60 54 31 61 44 18 72 33 54 65 4 1 17 55 57 6 45 27 79 12 55 89 84 74
68 1 1 1 1 5 5 5 5 7 4 3 6 5 7 14 12 3 11 5 13 5 13 7 20 22 21 8 7 28 1 21 26 7 25 28 14 25 25 17 36 33 42 11 40 24 32 3 13 16 10 1 8 8 29 13 8 43 56 24 7 24 12 58 58 39 43 37
33 1 1 1 4 1 5 1 8 5 9 6 3 11 3 4 5 7 5 7 7 21 13 7 13 6 5 23 17 3 25 5 7
85 1 1 2 4 4 5 2 1 5 8 2 12 13 13 14 1 2 4 9 2 6 18 22 24 14 26 16 10 7 10 1 16 32 17 2 26 4 38 8 13 27 21 28 12 42 31 29 36 49 17 40 33 50 51 28 56 37 1 10 3 26 19 19 19 7 25 35 32 69 11 2 22 29 38 68 18 8 77 22 55 14 76 39 65
32 1 1 3 2 2 6 5 5 7 8 3 9 7 13 12 5 3 15 13 1 14 21 1 24 18 13 25 11 25 15 22
78 1 2 1 1 2 6 1 7 8 6 1 7 6 9 10 12 1 11 6 9 5 1 22 19 2 4 20 19 4 24 23 13 32 14 32 13 30 20 26 29 41 8 29 32 18 7 25 9 23 39 45 32 34 1 7 4 11 43 4 18 28 55 14 38 25 50 10 23 16 51 20 59 70 71 53 73 74
15 1 1 3 1 1 1 3 4 5 3 8 3 9 2
88 1 2 1 3 3 2 1 8 6 5 6 11 12 9 5 6 9 2 17 4 1 12 21 20 24 2 5 5 16 12 21 19 28 15 8 18 23 37 25 11 15 31 16 25 41 29 10 28 23 43 15 50 27 42 5 2 5 39 21 4 35 14 5 21 65 52 62 10 10 23 3 20 68 64 44 22 55 45 59 14 79 53 35 38 19 9 63
75 1 1 2 3 1 2 7 3 4 3 11 7 6 3 6 12 17 5 7 20 18 10 23 14 3 1 14 28 4 4 19 5 20 28 25 6 9 23 34 33 29 4 11 9 23 32 30 11 10 20 17 24 23 9 25 19 32 9 51 7 33 26 50 15 38 25 15 26 3 18 43 17 57 69
21 1 2 2 1 5 1 3 7 5 10 11 6 7 14 2 4 15 18 4 13
40 1 2 2 4 4 2 1 8 1 2 10 5 3 4 13 9 12 17 18 9 15 3 20 15 1 13 10 3 28 5 16 4 10 22 9 24 37 5 12
14 1 1 1 1 5 1 5 2 7 4 1 6 3
75 1 1 3 4 3 4 7 5 7 4 9 11 7 9 4 7 10 15 12 2 21 7 12 20 10 26 18 25 25 26 28 1 29 4 6 1 20 31 27 34 16 23 16 44 23 4 29 17 11 10 36 10 22 16 35 9 46 51 13 18 57 29 17 42 31 14 43 35 28 34 17 24 68 49
97 1 1 3 4 1 1 4 3 3 8 7 12 9 5 3 11 1 9 19 1 19 4 18 19 6 2 7 10 4 8 11 25 1 31 33 21 27 37 28 17 36 3 23 22 9 1 11 33 26 23 35 45 11 34 6 20 48 33 5 14 17 54 2 38 27 6 29 30 12 5 61 51 59 68 6 30 42 28 29 66 13 36 37 4 54 77 51 7 23 24 90 57 18 35 79 96
38 1 2 3 4 4 3 6 6 4 3 5 6 12 9 15 1 7 1 19 2 20 11 19 22 10 2 11 15 21 30 16 27 32 21 24 29 5
29 1 1 3 2 4 5 6 3 4 10 8 6 4 8 11 12 13 1 11 18 16 14 14 16 11 8 11 18
53 1 1 1 1 3 6 5 7 6 2 10 7 9 9 3 4 5 4 6 10 14 20 12 4 1 15 10 28 8 3 31 23 12 34 16 20 30 5 11 20 40 39 2 38 25 40 1 16 1 37 7 33
88 1 2 1 3 3 4 3 1 1 4 7 5 9 5 5 14 17 15 9 9 13 10 22 16 16 10 20 1 1 29 22 15 24 16 19 3 34 6 1 40 35 7 31 41 8 44 34 48 34 49 33 40 52 51 41 13 7 8 15 41 39 8 25 50 16 17 16 43 26 60 65 47 9 28 3 69 70 55 63 80 81 25 52 73 69 46 48
19 1 2 1 2 5 2 6 1 2 4 6 6 13 1 15 14 8 18
36 1 1 1 2 5 2 4 2 8 7 8 7 3 7 10 2 12 6 11 11 4 11 11 4 14 13 19 13 25 11 7 22 15 17 26
19 1 1 3 4 1 5 4 8 9 7 2 10 3 8 5 15 8 13
32 1 1 3 4 3 3 1 7 9 4 10 4 12 10 10 9 15 15 10 7 14 17 21 17 20 10 14 13 10 29 29
47 1 2 3 4 1 3 4 2 9 5 9 4 5 7 7 16 5 5 15 20 11 22 19 19 2 16 10 7 8 26 1 15 2 31 6 4 9 10 6 35 14 15 36 42 32 20
59 1 2 1 2 5 5 5 1 9 3 8 3 2 1 15 3 3 6 16 16 8 21 16 8 6 7 18 20 6 7 31 15 23 8 31 8 5 12 34 6 26 10 3 7 28 23 6 12 1 6 1 11 34 32 52 44 41 7
68 1 1 2 3 2 3 6 8 7 5 5 11 2 6 2 11 14 3 3 20 19 22 23 2 16 14 22 28 2 27 12 27 14 17 4 34 11 29 27 22 23 1 42 31 43 10 40 42 39 21 9 16 27 3 25 49 34 48 17 28 45 2 32 35 50 43 35
37 1 1 2 1 2 4 6 5 1 3 2 6 12 12 6 1 11 4 19 13 11 9 9 17 18 2 8 23 16 3 29 6 30 5 3 24
99 1 1 3 3 4 1 3 1 5 4 4 11 10 5 8 4 16 12 2 17 17 1 23 12 7 20 26 13 16 1 1 5 4 2 23 33 6 12 18 10 26 17 11 10 25 23 24 45 45 4 28 12 15 19 34 34 15 4 54 30 10 1 55 51 22 3 55 54 36 26 58 53 3 34 8 12 8 27 71 31 53 26 69 48 16 8 25 76 24 88 38 48 2 3 19 11 97 97
55 1 1 3 3 3 3 5 8 4 8 9 7 2 7 10 7 6 16 11 16 13 21 13 23 4 3 24 13 20 5 3 6 32 20 35 33 27 15 25 39 39 19 35 21 29 45 9 18 32 20 25 52 51 44
2 1
35 1 1 3 3 1 2 6 4 4 7 1 10 9 13 3 7 1 6 15 4 3 10 10 5 22 20 8 11 3 3 6 15 1 13
48 1 1 2 3 5 4 2 3 4 2 6 9 12 5 2 9 12 7 3 13 13 13 9 5 17 20 2 12 3 16 7 27 25 13 6 3 2 38 26 33 22 21 21 16 4 8 9
59 1 2 1 3 5 2 5 3 1 6 7 10 7 6 6 15 2 15 7 13 19 4 17 23 17 16 18 3 20 1 24 32 4 9 12 13 17 14 23 11 8 31 31 12 2 22 21 44 42 25 45 41 15 51 45 37 26 56
22 1 1 1 1 5 5 6 6 1 5 5 6 13 1 3 9 8 3 2 19 2
16 1 1 1 1 2 4 1 6 9 2 10 3 11 13 3
84 1 2 1 3 2 3 6 1 2 8 3 2 3 8 5 16 5 3 3 4 11 2 11 22 15 22 27 5 15 25 30 31 32 18 30 35 31 6 12 34 38 21 40 16 43 33 19 16 44 25 11 30 40 15 24 41 20 12 2 30 42 6 13 45 4 48 48 62 48 12 53 1 16 2 6 6 25 66 44 16 59 18 4
76 1 1 2 2 4 5 2 7 7 3 10 3 1 7 12 12 4 10 2 13 1 12 5 8 15 14 9 11 19 28 13 8 20 29 12 9 10 31 8 8 36 5 16 16 6 32 42 2 26 30 51 43 25 28 37 34 10 31 26 31 9 11 59 45 18 27 41 10 14 2 3 49 71 48 21
86 1 2 3 1 5 2 1 4 7 2 2 4 1 5 3 10 6 11 1 13 11 3 7 19 6 21 13 15 4 21 6 29 32 14 17 13 37 22 7 26 37 1 31 42 15 31 27 39 43 50 15 26 23 20 52 6 19 16 28 54 61 31 48 47 40 30 48 48 1 29 26 9 58 54 31 47 53 31 77 24 77 40 26 52 4
26 1 2 1 2 4 6 2 1 4 7 6 1 2 6 4 2 8 1 11 14 6 11 23 8 5
81 1 1 3 4 1 4 2 5 3 8 1 7 13 7 5 16 2 11 1 18 1 10 9 2 19 14 27 13 18 6 13 21 3 26 33 21 22 4 19 30 22 12 42 36 4 44 11 26 4 3 48 16 41 9 4 3 30 1 52 45 41 30 48 58 41 53 38 17 5 57 37 28 35 27 13 36 59 34 47 22
100 1 1 1 4 2 6 6 3 9 1 8 12 9 8 9 15 10 9 13 10 20 7 15 4 17 26 7 12 17 9 24 26 2 21 6 33 2 30 25 1 19 29 21 18 36 11 4 20 4 49 5 19 5 43 16 19 44 55 56 45 52 36 46 29 25 29 56 33 51 60 47 49 61 61 65 13 42 55 32 23 54 3 51 39 13 64 14 20 12 28 84 34 17 11 45 20 93 67 56
41 1 1 1 2 4 6 7 1 2 10 9 6 6 1 10 16 7 3 18 16 18 22 7 20 22 5 21 9 25 16 8 7 32 14 9 4 5 8 9 12
15 1 2 2 4 5 2 1 6 4 4 6 1 7 9
2 1
41 1 1 1 4 1 6 1 8 3 4 1 10 3 14 4 14 3 16 14 14 1 2 1 12 11 13 17 6 24 20 3 24 23 14 6 33 10 20 24 20
46 1 2 1 4 2 3 1 1 8 8 8 3 5 4 5 16 6 10 13 8 7 20 8 1 14 19 17 22 1 13 2 13 32 10 31 8 2 31 13 33 33 34 42 41 14
88 1 1 1 4 3 3 4 3 2 1 1 1 2 14 12 16 12 12 9 15 14 14 14 19 10 19 4 27 24 11 19 20 11 7 13 31 17 23 24 24 23 13 28 10 19 35 9 17 36 28 47 31 25 54 31 9 48 14 49 57 6 11 59 3 59 12 9 21 57 61 33 63 39 20 6 53 26 30 26 63 22 29 28 74 40 5 27
92 1 1 2 2 2 1 1 1 5 5 2 1 7 2 7 5 13 13 19 14 5 20 14 13 3 16 3 21 2 24 6 12 18 32 2 25 22 33 2 36 10 13 28 14 4 37 11 45 9 23 9 34 49 26 25 25 22 13 10 25 17 21 52 25 19 47 51 50 14 27 34 68 63 15 24 54 57 46 18 53 13 66 63 80 18 45 75 61 12 25 13
49 1 1 1 1 4 1 2 7 6 8 1 1 10 4 6 3 11 11 14 9 1 13 1 16 1 17 17 5 27 21 1 18 32 6 3 20 13 14 16 9 37 20 28 18 19 29 9 23
79 1 1 1 2 5 5 6 5 9 5 6 3 4 9 11 15 9 15 1 13 5 3 15 11 11 24 9 19 2 8 22 13 14 34 3 20 34 19 14 12 6 23 26 26 21 42 45 26 35 1 12 21 12 50 44 10 10 52 12 50 15 37 61 48 55 35 63 48 42 28 30 49 17 20 52 60 31 40
95 1 1 2 3 5 1 7 2 5 3 8 3 13 6 6 8 13 10 13 14 12 7 1 21 8 18 16 20 20 9 23 12 5 7 35 14 21 16 17 7 37 21 21 17 2 42 21 4 45 19 20 41 29 41 9 16 40 10 51 8 34 5 55 23 29 5 64 31 39 23 68 28 47 65 68 44 76 44 72 36 2 55 78 10 2 25 15 51 70 25 16 21 60 2
52 1 2 2 1 4 1 7 4 6 4 6 1 5 13 9 3 3 8 11 7 19 12 19 14 16 13 13 3 20 21 17 23 5 8 4 4 23 20 23 20 6 15 21 12 37 20 15 18 20 2 5
87 1 2 1 1 5 2 3 2 6 9 11 8 5 11 14 15 15 14 14 13 5 2 1 15 2 24 6 14 16 14 1 11 17 32 9 7 28 19 8 28 10 15 19 42 28 25 37 48 4 47 50 51 4 33 53 44 15 14 24 16 31 13 26 53 62 7 63 41 15 48 64 71 62 3 4 31 26 26 15 24 10 55 63 75 18 18
34 1 2 2 4 4 1 5 1 7 1 9 1 2 7 8 4 12 18 5 18 5 22 10 9 21 23 20 21 6 7 26 2 20
4 1 2 2
81 1 2 1 2 2 3 4 5 1 9 3 4 6 13 9 14 16 14 11 12 8 16 17 13 7 19 11 18 26 15 23 26 15 15 31 10 4 3 15 13 22 2 19 4 18 45 2 16 33 14 36 9 18 32 41 6 44 35 11 6 4 51 34 20 17 19 38 3 48 15 18 11 44 67 13 56 34 7 41 37
14 1 2 2 3 3 5 7 5 8 10 3 1 7
