1000 1000
56 1 1 1 3 5 3 4 6 8 8 11 7 5 12 12 7 2 13 17 12 5 21 2 15 5 25 14 3 16 1 15 8 24 25 19 34 15 6 13 34 29 32 21 41 10 7 40 29 6 5 18 31 5 2 31
46 1 2 2 1 2 5 2 1 1 10 3 8 5 5 8 6 8 12 2 20 9 19 21 2 17 8 25 27 27 10 12 26 27 4 5 8 30 7 26 13 31 16 33 8 22
95 1 2 3 1 4 6 1 7 3 7 9 2 2 9 4 3 7 13 12 7 10 17 8 4 9 16 27 26 21 10 17 25 12 34 1 9 29 36 36 13 6 18 3 18 18 41 5 35 35 41 41 45 19 13 6 9 13 51 18 2 45 21 52 33 59 38 34 10 46 32 45 17 59 63 2 16 67 45 30 50 49 68 58 47 3 48 66 23 56 53 18 4 58 83
57 1 1 2 1 5 4 2 5 5 4 7 12 3 5 11 4 16 1 17 18 5 6 6 6 15 11 22 11 13 23 12 14 31 7 34 14 29 6 37 37 18 38 21 42 44 25 26 13 45 18 30 24 21 52 44 50
10 1 1 1 2 2 3 7 1 4
93 1 1 1 3 3 5 7 5 2 4 8 8 9 1 1 1 2 9 6 14 16 7 8 13 21 26 7 28 26 8 28 27 2 9 33 20 32 28 7 33 41 1 19 30 40 1 3 31 27 43 2 16 52 26 51 4 48 32 51 47 48 32 57 50 28 49 26 38 41 62 9 27 47 49 27 76 35 57 54 59 74 79 49 1 50 49 85 81 72 84 21 24
47 1 2 1 4 2 1 7 8 6 10 6 3 12 8 3 1 17 16 1 13 16 8 14 2 9 8 2 10 17 1 13 23 6 3 4 15 25 21 13 34 31 13 5 35 16 15
78 1 1 1 4 1 4 7 2 1 1 6 1 1 5 3 13 4 5 2 10 18 12 16 10 18 23 15 24 20 1 18 11 27 5 9 3 2 33 36 26 17 19 43 32 11 27 22 26 48 17 24 13 36 46 42 2 22 11 19 28 3 61 23 49 4 20 42 21 32 52 4 66 68 46 27 2 7
94 1 2 2 4 4 4 5 6 2 8 8 2 7 8 11 10 12 13 14 5 2 2 14 9 8 10 11 24 22 10 16 18 26 21 2 30 37 26 28 26 7 5 10 41 38 33 46 12 27 22 9 22 31 47 35 7 8 24 28 40 35 5 29 5 12 12 43 14 19 32 38 68 61 33 11 69 43 78 52 20 39 67 5 71 17 65 54 40 9 60 3 85 24
36 1 1 3 3 3 5 5 5 6 6 1 8 11 14 4 2 17 5 4 18 11 2 1 19 12 16 17 6 17 6 27 31 29 21 17
5 1 2 3 3
64 1 1 3 1 3 4 6 2 9 9 2 4 7 14 14 13 2 1 1 16 19 6 15 7 5 4 20 10 22 5 12 21 1 30 31 16 21 25 39 30 6 39 10 18 11 6 3 21 16 36 35 4 25 29 45 43 21 58 18 38 13 52 40
20 1 1 3 2 2 4 5 4 9 5 4 8 5 4 14 4 9 8 7
54 1 2 2 3 3 4 1 5 8 1 3 7 8 7 8 4 7 2 9 16 16 9 6 8 6 4 20 3 29 20 8 22 23 9 18 10 25 10 22 30 9 7 40 38 36 27 47 13 27 50 21 26 1
83 1 2 1 4 4 2 5 6 5 6 6 3 1 11 9 7 7 16 7 10 20 13 4 10 6 7 5 26 27 12 16 25 17 30 11 4 11 20 12 38 24 34 29 24 28 19 4 6 44 16 32 42 45 39 54 53 44 54 1 24 4 50 7 5 55 13 21 63 11 37 24 7 69 24 10 57 69 14 8 13 45 36
79 1 1 1 4 3 3 4 4 6 1 8 6 7 8 1 12 16 16 6 1 2 10 21 10 15 10 13 26 15 21 10 27 23 8 17 22 36 24 9 37 28 13 8 14 23 31 32 41 6 31 2 13 2 47 21 24 19 4 17 24 60 2 47 61 51 51 31 5 35 14 9 39 8 29 13 69 59 53
21 1 1 1 1 4 6 6 2 3 7 7 12 1 7 15 11 1 6 1 16
85 1 1 1 1 2 5 1 2 9 3 9 2 3 4 9 16 17 1 13 15 8 8 21 5 11 3 26 22 15 18 26 27 1 31 33 10 35 12 12 21 33 25 32 1 22 11 4 38 3 32 25 28 34 26 4 53 21 49 35 22 15 27 60 53 65 38 1 23 58 34 63 12 73 41 63 58 50 17 23 27 40 48 53 68
45 1 2 1 3 2 4 1 7 9 2 5 1 11 14 10 8 6 12 11 8 5 17 3 4 20 3 8 20 2 10 28 6 32 3 15 17 35 28 15 19 33 14 43 24
49 1 2 2 4 1 1 3 5 6 2 1 6 3 1 8 13 6 4 8 2 20 15 10 2 8 12 9 14 6 5 30 13 23 27 35 29 26 16 29 10 27 37 14 21 40 38 19 48
55 1 1 1 1 1 6 5 1 2 3 4 5 6 6 15 16 4 9 1 19 7 15 20 22 16 21 26 24 16 5 1 21 30 24 5 36 6 2 28 23 23 10 21 22 14 28 11 16 24 28 40 17 31 33
44 1 2 2 4 3 5 3 4 2 2 10 9 12 14 14 14 17 10 6 16 3 8 13 7 10 1 16 13 11 20 9 16 20 32 27 18 4 28 38 30 23 17 25
68 1 2 2 4 1 4 5 3 1 4 11 7 13 6 11 4 4 18 6 8 1 12 21 4 16 10 4 3 18 13 14 13 18 24 35 33 34 27 2 37 24 15 10 21 23 23 28 22 45 9 13 5 39 52 4 50 24 23 53 38 30 48 62 5 33 45 31
61 1 2 2 3 1 6 4 7 5 9 7 1 4 14 14 2 10 12 17 6 7 5 4 9 2 25 6 21 21 10 14 25 33 33 5 8 12 17 15 33 11 28 41 28 37 29 31 43 25 23 10 32 43 5 25 4 54 26 51 58
59 1 2 3 3 1 3 2 2 4 10 2 6 4 8 14 9 3 7 8 18 10 21 18 17 20 16 19 1 10 28 9 16 31 4 21 16 19 28 32 20 37 12 24 34 2 19 43 23 43 28 45 47 53 53 42 54 4 45
65 1 1 1 1 4 3 5 3 9 6 5 2 10 1 9 9 13 12 9 17 19 4 7 1 9 22 24 17 15 14 5 22 1 9 34 30 12 12 20 36 35 6 26 27 9 28 7 25 39 45 13 41 18 53 36 13 47 34 30 29 52 9 32 61
94 1 2 2 1 4 3 4 4 3 4 11 1 11 1 8 6 13 8 18 20 19 4 11 13 25 21 25 19 12 16 29 26 19 22 28 2 32 4 4 36 18 20 40 27 30 44 31 35 23 3 36 16 8 31 28 47 35 54 9 20 8 40 23 17 50 24 12 46 47 15 11 72 2 40 7 73 20 11 43 53 27 47 19 3 32 62 77 52 76 32 49 66 22
40 1 1 1 4 2 6 3 6 7 7 8 1 5 9 7 6 11 1 10 16 7 2 23 16 21 10 5 15 6 22 22 4 19 25 6 4 31 14 19
55 1 1 2 4 1 1 4 5 4 5 8 12 8 4 4 15 9 16 12 9 21 8 11 17 13 1 1 11 7 21 3 15 11 12 17 28 22 18 25 1 7 13 1 26 41 31 25 47 9 8 19 4 52 9
6 1 2 1 2 4
59 1 1 2 1 2 5 7 7 8 6 6 5 1 13 7 1 11 15 1 12 2 1 8 16 18 25 13 1 18 24 2 11 32 21 12 29 19 19 38 28 32 40 13 14 34 27 1 24 34 25 39 44 17 35 25 49 4 42
25 1 2 1 3 2 4 1 2 1 10 1 7 13 12 3 10 4 14 11 5 8 13 14 17
5 1 2 1 3
3 1 1
75 1 2 3 4 5 2 5 5 3 7 9 12 13 7 2 16 5 14 19 2 19 8 4 6 17 7 20 10 9 28 24 28 25 23 2 29 36 12 30 26 22 30 4 33 25 31 21 41 42 13 12 1 27 8 8 51 7 33 47 60 41 11 58 60 27 36 11 27 2 8 25 26 72 12
42 1 1 2 3 4 5 4 3 7 5 3 6 4 7 13 6 8 7 2 19 18 18 16 5 18 20 17 14 28 28 25 10 7 6 33 14 8 6 11 1 2
47 1 1 3 3 5 5 7 8 1 2 5 2 2 10 2 6 6 11 9 20 1 10 8 8 6 19 14 2 13 15 26 8 10 21 31 20 4 10 20 1 27 35 40 27 43 38
33 1 1 1 3 2 3 4 5 5 8 9 8 6 2 4 3 6 17 17 4 18 22 4 4 14 12 16 1 19 6 14 25
44 1 1 1 1 4 5 2 7 4 8 11 5 11 6 15 1 1 12 14 6 19 10 9 17 11 10 26 24 13 6 26 1 32 15 14 2 19 17 20 38 36 37 3
6 1 2 1 3 4
34 1 1 2 4 5 1 3 7 9 2 2 6 3 2 4 1 13 18 18 8 11 8 2 19 18 8 2 3 22 11 6 28 28
13 1 2 3 3 3 3 3 4 5 5 10 8
44 1 1 3 3 2 4 7 5 5 1 5 1 11 4 4 13 14 10 15 2 14 4 21 19 24 10 14 11 11 12 1 12 25 29 15 4 15 21 19 18 9 17 39
66 1 1 1 4 2 2 4 7 7 1 11 6 11 2 3 6 16 16 6 17 11 5 3 17 15 12 19 25 6 10 26 32 12 9 18 29 21 9 37 10 13 14 3 4 38 41 46 30 49 44 25 17 22 36 51 2 20 16 35 13 52 2 52 8 54
20 1 2 1 3 1 6 1 7 1 2 5 8 3 11 10 13 6 3 9
71 1 1 2 2 1 1 1 8 1 8 6 4 6 5 1 8 9 12 2 15 6 6 21 6 14 1 27 28 9 13 8 3 15 3 35 26 22 20 17 11 36 25 18 42 43 7 10 4 22 15 34 8 32 36 33 15 51 57 27 33 13 50 10 49 38 43 21 67 55 31
34 1 1 2 3 4 3 7 2 1 9 7 5 13 1 5 13 17 5 2 16 5 5 13 17 7 9 14 24 14 4 21 25 21
94 1 2 3 4 2 3 7 2 6 7 4 5 8 4 4 14 15 17 16 11 17 3 11 24 22 10 11 20 15 19 21 29 33 31 24 18 7 31 30 24 28 2 28 17 28 9 15 13 16 50 30 42 44 31 34 2 33 41 39 22 12 34 9 6 37 7 43 68 30 54 37 65 28 5 59 25 65 78 20 32 56 61 44 21 12 83 11 34 6 18 83 91 25
74 1 2 1 1 3 4 3 4 4 3 8 1 12 12 11 11 9 3 4 13 3 4 11 4 21 9 15 9 22 28 28 19 18 1 19 20 8 37 1 39 10 24 30 9 1 12 47 33 3 31 47 47 7 16 40 44 45 42 25 60 45 38 14 36 23 7 15 52 52 21 48 20 20
16 1 2 2 2 5 2 3 6 2 7 7 1 2 7 10
40 1 1 2 1 4 6 6 8 6 8 3 10 4 3 1 4 11 13 13 20 18 6 23 16 5 7 27 15 15 16 1 22 23 22 29 11 13 33 9
87 1 2 2 2 5 3 3 6 3 1 3 3 2 8 12 6 2 2 11 18 3 5 3 23 11 3 7 20 28 9 29 14 33 32 25 13 18 11 4 5 31 16 14 19 3 41 20 12 33 5 7 50 23 10 39 40 56 39 38 27 12 24 62 26 45 31 40 20 49 14 46 28 62 22 71 74 22 58 57 37 50 23 16 65 73 82
28 1 2 2 4 2 1 2 7 9 1 4 3 7 5 5 5 16 18 16 1 15 14 12 6 24 10 16
52 1 1 1 4 3 6 2 8 2 9 5 12 12 1 10 2 15 10 5 18 21 13 4 14 20 22 23 2 18 11 9 27 2 3 30 36 8 12 14 35 30 36 24 10 30 5 36 21 22 21 24
46 1 2 1 4 3 6 3 3 2 7 5 12 5 10 7 10 5 17 19 2 11 21 23 12 2 7 21 11 5 23 20 27 18 9 29 28 1 5 25 22 37 28 1 17 16
81 1 2 1 2 3 5 3 6 3 5 6 3 10 5 6 16 4 6 3 11 6 4 9 9 15 5 19 11 20 11 4 16 5 29 2 34 18 7 3 38 2 19 10 15 14 11 11 2 2 33 28 3 3 31 4 45 35 15 20 48 37 56 58 16 61 48 17 36 53 43 10 72 43 42 60 19 50 54 34 3
15 1 2 3 2 3 5 7 6 1 6 3 5 13 10
99 1 1 2 2 2 5 2 7 8 6 4 12 13 14 1 15 17 1 12 19 11 4 9 17 23 23 15 11 21 14 14 9 29 1 35 32 8 27 17 7 34 22 40 9 26 24 19 41 1 21 39 34 5 26 32 16 51 3 32 52 51 61 19 38 16 43 7 47 62 64 8 56 60 63 56 54 15 49 77 49 76 24 23 30 80 57 52 56 17 62 52 54 50 52 47 8 16 38
61 1 1 1 1 5 2 7 6 6 1 11 10 11 1 13 14 15 6 7 3 21 3 14 21 15 22 15 18 9 25 21 24 31 15 24 29 20 21 35 28 8 30 36 25 5 1 44 2 20 25 26 49 20 23 22 46 13 19 31 60
92 1 2 2 2 1 4 5 6 4 6 11 2 9 1 8 8 15 3 2 13 2 22 2 3 21 11 8 23 28 13 18 32 2 14 15 15 25 15 23 9 14 29 41 21 18 34 1 14 6 14 18 52 29 17 48 9 25 49 43 24 42 9 33 62 14 61 43 27 29 57 69 24 59 73 64 76 48 58 32 66 71 41 20 58 12 63 87 7 28 14 12
56 1 2 1 2 3 3 7 4 7 2 9 6 7 4 11 10 12 7 5 14 5 1 9 4 4 14 20 4 25 9 17 18 19 31 32 15 1 12 6 30 12 13 8 24 22 9 40 27 42 32 9 8 43 35 6
58 1 1 2 2 2 2 4 3 7 3 1 6 11 6 3 11 16 3 14 13 17 8 16 23 21 17 10 15 19 17 14 6 24 12 20 25 36 20 10 36 28 7 11 3 8 39 40 27 6 47 12 23 14 26 10 1 51
96 1 1 1 2 1 2 3 2 8 5 9 2 9 3 7 16 14 8 8 12 19 2 18 20 23 16 1 4 17 22 17 14 15 15 5 32 21 18 4 22 6 18 26 36 19 26 42 25 31 48 22 44 39 15 9 49 9 37 11 49 54 8 46 47 27 10 67 20 49 7 28 58 24 21 42 25 3 52 71 68 38 42 34 33 82 5 15 57 51 80 4 21 13 21 82
56 1 1 2 4 4 1 6 7 1 2 5 2 10 4 15 7 17 10 14 19 9 7 5 1 9 12 7 22 10 17 18 1 20 7 14 35 15 35 3 21 13 19 30 12 7 15 20 41 47 22 46 29 22 29 11
47 1 2 3 4 3 6 6 6 4 3 4 7 1 12 11 12 6 9 6 20 13 17 3 8 1 8 1 18 23 24 31 29 16 11 14 24 6 10 30 21 36 8 12 11 27 44
5 1 2 1 3
32 1 1 2 3 2 2 2 7 6 1 4 1 6 2 12 1 13 18 13 13 5 1 12 16 12 14 5 11 19 20 29
70 1 1 1 3 1 1 3 5 3 5 5 8 2 7 10 7 6 7 6 19 12 14 20 23 18 13 21 13 7 8 7 4 33 13 30 9 10 7 28 29 12 31 26 25 18 26 28 7 12 35 38 41 8 11 30 32 22 5 31 49 3 33 50 28 50 2 52 5 3
85 1 1 1 3 5 1 3 6 4 3 11 11 8 3 8 4 6 2 15 19 5 5 9 17 11 23 26 19 15 12 14 26 13 8 34 1 12 27 26 28 27 14 15 22 22 24 13 14 2 28 48 15 1 32 50 6 25 1 30 56 46 35 14 38 39 11 45 42 11 3 1 47 22 70 7 45 44 57 68 6 64 6 83 76
42 1 2 3 1 4 5 5 3 9 4 2 8 13 13 11 4 9 15 16 1 11 18 22 21 16 19 9 18 7 20 17 14 9 7 26 3 13 3 36 29 6
88 1 2 1 4 4 4 1 1 7 2 6 5 2 9 13 9 12 14 2 10 7 11 1 2 15 17 2 18 4 18 20 8 6 18 19 23 27 12 9 33 2 35 38 44 25 41 4 17 36 23 36 23 17 50 7 29 7 51 3 27 2 18 34 6 63 35 51 40 1 26 69 5 24 13 38 18 66 71 32 30 12 40 6 50 74 19 39
2 1
30 1 1 2 1 4 5 5 8 3 6 10 2 1 10 7 10 2 15 4 12 6 6 19 18 3 14 21 13 6
58 1 2 1 3 3 1 1 7 2 6 5 3 5 4 6 5 16 12 14 10 20 22 14 20 16 21 4 6 6 2 10 23 27 13 8 11 4 32 25 21 27 27 19 33 36 41 42 8 41 5 45 44 31 24 39 9 3
14 1 1 1 4 1 1 4 5 5 8 1 6 2
68 1 2 2 4 1 2 6 7 9 5 3 6 3 2 9 2 9 3 1 14 6 10 11 2 24 14 12 15 6 25 14 31 4 32 10 32 7 35 12 7 20 5 11 25 6 22 10 4 41 33 9 45 33 25 9 51 22 35 24 35 59 59 21 45 29 14 19
69 1 1 1 1 4 4 7 5 4 2 3 3 4 10 5 7 13 6 12 3 20 16 20 23 21 23 10 1 2 1 9 28 18 6 29 13 25 17 27 26 26 34 7 33 12 21 15 20 6 42 4 3 1 14 8 24 15 2 46 7 48 1 48 12 18 63 27 23
82 1 2 1 1 4 6 3 1 8 7 1 6 5 13 8 5 8 9 1 17 9 18 22 11 15 6 27 5 7 29 8 10 28 29 19 15 4 38 33 40 27 11 18 5 43 33 25 26 10 15 36 26 39 39 38 6 49 31 12 34 1 25 60 33 64 44 16 60 10 23 59 27 18 48 16 26 71 7 32 55 80
32 1 1 1 4 1 2 7 2 4 5 9 12 4 12 3 11 16 6 12 9 9 19 6 17 24 24 21 12 22 28 20
15 1 2 1 2 3 3 6 3 6 4 6 4 2 9
83 1 1 3 1 1 5 3 2 7 9 5 3 10 12 1 1 17 13 8 9 6 15 16 14 9 24 10 11 9 13 21 18 3 29 26 33 18 8 38 29 41 19 10 19 16 10 14 19 12 50 19 2 40 44 55 20 29 48 18 24 58 8 25 22 32 10 27 56 44 42 45 36 72 71 6 34 12 19 37 51 31 75
100 1 2 1 3 1 6 4 4 6 7 3 7 12 14 5 12 14 15 11 11 20 6 15 17 4 8 22 22 14 27 6 14 21 9 6 4 25 13 39 31 15 29 8 6 7 4 18 16 34 2 45 38 1 39 16 42 36 55 49 38 17 35 36 15 2 7 49 48 66 54 53 6 33 11 12 25 36 36 79 15 13 36 83 48 34 47 84 46 27 34 53 38 57 35 77 26 18 42 24
97 1 2 3 1 4 6 2 3 8 7 8 4 11 13 6 1 15 5 14 15 20 10 17 16 22 23 11 23 2 29 4 13 23 14 35 18 1 16 3 18 8 1 25 10 28 35 29 30 34 10 23 19 35 51 3 2 38 20 46 43 5 51 36 7 10 54 56 65 44 66 20 52 2 50 17 25 37 47 34 1 39 26 13 67 9 60 37 7 54 79 18 58 33 38 80 59
38 1 2 2 1 3 5 2 2 9 9 3 8 1 12 5 2 3 4 15 14 15 9 17 1 8 13 18 19 18 29 8 6 11 5 7 34 11
70 1 1 2 4 5 2 7 7 7 6 1 5 11 9 6 5 13 6 9 11 5 20 1 11 7 9 18 16 2 28 25 19 16 11 23 9 14 3 22 19 31 25 21 12 29 17 13 48 24 36 11 35 6 20 42 14 46 33 54 27 36 1 9 60 19 10 54 27 64
74 1 2 3 3 1 1 6 7 1 4 5 9 6 10 10 2 15 13 18 8 2 12 17 1 22 21 6 16 4 11 6 15 30 5 19 31 20 22 7 35 40 36 23 30 4 41 45 11 41 40 48 50 38 34 22 51 31 40 13 36 59 45 61 35 50 51 41 19 40 1 6 10 56
100 1 1 2 1 3 6 1 5 3 4 11 5 11 10 1 3 13 12 8 3 2 22 12 5 5 13 25 9 15 9 12 22 11 30 1 26 9 14 5 27 29 27 35 16 18 2 15 25 16 31 25 12 6 26 29 1 22 2 48 37 2 42 54 40 63 57 4 35 23 45 25 63 8 55 13 30 72 19 19 62 6 17 42 20 13 12 15 36 75 54 75 73 54 31 74 56 26 5 42
13 1 2 3 2 2 2 6 5 2 7 6 11
10 1 2 3 3 3 3 5 4 3
64 1 2 1 4 3 4 2 3 6 8 11 10 11 6 12 8 11 13 4 19 12 20 9 3 2 26 21 13 9 4 6 19 8 31 21 24 2 3 6 36 18 38 28 22 8 33 11 46 39 27 24 39 36 30 1 4 5 35 22 34 51 37 55
71 1 2 2 4 1 6 5 6 6 5 2 9 10 11 10 1 15 4 7 4 10 2 7 21 14 9 23 5 19 30 28 5 13 17 20 3 16 24 16 24 4 34 22 35 40 42 39 31 10 10 14 37 44 24 2 41 54 56 26 41 9 2 39 12 12 27 23 64 46 7
32 1 1 2 4 4 6 7 5 4 2 10 3 2 5 6 7 15 9 9 5 14 2 3 1 1 9 12 21 10 8 30
17 1 2 3 3 5 4 1 1 2 5 10 10 8 9 10 1
21 1 1 1 3 5 4 7 7 9 6 10 8 1 4 11 2 2 17 5 20
83 1 2 3 1 2 5 4 4 5 1 3 7 2 8 4 8 16 9 8 15 17 9 12 9 10 2 13 28 15 11 31 32 5 33 30 15 36 37 22 12 9 26 31 16 18 16 4 19 7 50 34 4 27 4 14 38 57 8 5 24 31 50 25 15 29 16 9 55 2 11 40 42 60 56 48 12 47 11 70 18 79 46
2 1
26 1 1 2 1 5 6 2 6 8 4 8 9 13 12 2 15 17 18 15 13 1 9 20 8 16
53 1 2 2 4 1 2 2 6 9 6 1 4 12 5 8 4 6 15 1 5 6 8 21 17 17 10 14 20 23 28 5 28 18 16 1 18 23 10 8 39 36 20 21 2 34 39 36 48 28 33 40 9
80 1 1 3 3 2 4 4 8 1 8 1 2 10 2 4 8 11 9 15 1 15 3 14 8 23 25 21 15 10 12 22 13 5 12 2 23 23 27 8 19 18 13 3 38 40 19 31 4 13 5 27 33 19 33 32 4 32 25 35 29 36 52 63 28 64 61 33 57 69 62 28 4 34 33 27 46 5 58 7
84 1 1 3 3 2 6 7 3 2 3 4 6 3 5 14 7 7 8 14 5 1 7 7 18 15 19 10 14 27 20 12 8 14 32 8 9 37 5 6 15 16 16 22 5 26 8 43 3 45 40 27 48 7 36 40 26 28 22 47 38 32 48 59 51 62 26 19 37 3 51 33 42 47 57 24 48 3 45 9 7 3 61 78
8 1 2 2 3 3 4 4
85 1 1 2 1 5 5 1 1 9 1 10 2 9 14 14 11 15 17 9 6 8 11 8 9 3 5 27 20 22 27 3 17 27 18 12 24 1 35 32 18 17 42 26 38 33 20 45 6 15 31 45 8 7 50 30 39 54 25 2 4 6 21 33 19 51 12 24 35 24 11 50 67 44 54 4 40 13 54 40 56 55 19 12 30
92 1 1 1 1 1 5 6 3 6 3 6 10 1 11 14 3 3 14 6 11 8 8 7 1 18 2 14 22 26 21 24 28 6 30 26 34 9 31 32 2 35 29 21 18 38 30 37 15 15 17 7 48 47 46 25 26 55 45 27 42 29 53 34 63 38 6 8 57 46 14 40 12 53 35 54 74 14 10 77 13 74 70 15 70 72 41 47 71 31 1 3
4 1 2 2
47 1 1 1 1 1 1 4 4 2 10 2 11 13 3 4 1 6 2 2 17 21 8 11 11 3 7 18 19 11 21 22 30 32 19 1 33 13 10 35 17 7 33 40 44 26 27
25 1 1 2 1 2 6 5 8 1 1 4 10 9 12 13 6 12 18 4 10 3 11 15 19
37 1 2 1 2 5 4 1 5 7 10 3 5 6 11 8 14 13 17 19 4 8 12 23 7 15 14 26 23 2 13 8 1 13 24 8 7
14 1 2 2 3 2 3 3 8 1 10 6 1 11
20 1 1 3 4 2 3 3 5 8 10 9 5 5 11 14 10 16 1 14
4 1 2 3
48 1 2 2 3 5 5 4 8 4 5 3 7 11 3 14 6 5 9 15 3 7 13 5 13 24 20 11 16 19 4 22 22 7 2 19 30 1 16 1 39 7 13 40 2 12 37 30
33 1 2 1 4 3 5 2 5 2 3 11 4 7 1 9 16 14 5 15 13 7 16 9 20 19 3 17 1 18 19 3 12
61 1 1 2 1 2 4 2 2 8 8 9 9 1 9 2 10 6 4 3 11 1 19 13 17 13 10 13 14 8 19 19 21 13 23 19 2 30 8 9 40 34 32 7 5 8 27 26 33 37 40 26 10 34 48 20 45 1 25 4 38
4 1 2 1
56 1 2 2 1 2 5 7 7 1 1 2 7 4 11 6 12 16 12 2 1 8 2 4 5 18 13 9 19 15 23 3 31 9 8 22 6 7 37 22 40 27 23 32 7 8 36 37 33 10 46 26 50 43 36 19
27 1 2 1 2 5 4 7 2 7 5 11 2 9 2 1 2 11 17 13 14 14 13 11 10 20 10
6 1 1 2 1 3
71 1 1 3 3 4 3 3 3 9 4 3 6 11 13 10 5 14 4 11 4 10 11 6 13 25 12 22 16 10 3 28 13 18 16 10 1 37 30 19 17 41 25 32 14 15 25 47 20 36 15 6 19 33 27 1 12 48 18 3 45 53 22 43 40 38 15 52 68 58 56
67 1 1 3 1 1 5 3 6 4 9 9 4 12 13 15 8 5 8 13 6 18 19 14 6 20 19 11 18 17 13 25 4 30 32 27 25 22 1 37 27 23 25 43 31 28 18 22 9 47 19 44 38 51 52 12 3 38 8 29 44 14 37 53 24 48 63
61 1 2 3 4 5 1 7 7 8 4 7 6 13 5 5 5 5 2 1 20 16 5 3 18 20 21 15 25 4 30 25 3 4 11 12 28 30 29 11 10 1 32 4 31 15 24 15 42 18 40 35 25 11 42 50 31 10 12 15 20
90 1 1 2 3 2 2 3 6 6 8 9 2 4 7 11 5 17 14 17 15 21 14 22 13 9 8 21 25 18 20 26 17 2 19 18 15 24 24 29 34 27 15 35 3 26 8 23 29 1 27 12 47 40 6 8 30 8 49 27 5 44 47 43 19 29 36 62 36 69 1 6 8 31 70 31 16 37 16 63 20 15 2 7 33 18 31 80 2 69
82 1 1 3 3 1 5 4 1 9 3 1 2 9 6 11 12 12 10 17 17 4 10 22 23 14 18 15 23 18 7 22 14 30 30 18 29 22 8 12 31 25 33 3 38 31 10 21 18 34 48 16 36 3 33 3 50 28 20 31 47 44 34 61 22 56 53 39 61 66 18 9 55 44 52 69 8 69 51 23 45 22
38 1 2 1 4 1 2 4 8 2 1 1 10 4 7 5 1 14 13 12 3 7 15 14 4 9 15 4 17 16 16 16 2 19 33 30 10 6
25 1 2 2 2 3 3 3 7 1 5 10 4 13 13 4 16 4 14 11 4 13 22 8 21
86 1 2 3 4 2 2 3 2 6 4 3 12 12 2 5 11 8 8 3 12 19 13 9 18 6 24 8 9 1 20 24 19 30 31 8 22 24 5 26 26 1 22 34 11 9 25 23 47 16 48 49 51 44 39 3 55 36 6 40 60 53 4 11 4 65 48 54 61 12 61 61 64 72 22 38 36 37 62 57 39 65 80 13 25 72
65 1 2 3 4 3 3 6 4 9 7 7 11 5 12 11 15 12 15 18 13 6 3 17 15 6 18 21 21 26 27 10 3 16 5 34 6 27 21 2 13 5 35 36 25 3 14 7 23 49 36 29 41 17 36 26 22 42 50 55 4 1 31 62 49
44 1 2 1 2 5 5 1 7 6 7 2 2 6 13 12 12 7 4 1 9 20 16 10 19 11 9 13 21 22 10 21 1 19 21 25 36 36 1 21 3 40 29 28
95 1 2 3 3 1 4 6 6 2 3 4 8 8 9 15 2 13 3 15 19 16 16 19 20 4 11 20 19 14 22 12 27 32 20 14 6 5 34 3 40 6 27 8 14 40 13 32 24 42 13 51 10 13 22 3 4 4 11 53 2 7 33 16 2 44 59 37 6 41 10 32 38 9 42 55 9 9 74 65 8 62 28 49 54 34 28 73 2 48 86 31 50 81 19
61 1 1 2 4 2 4 4 4 9 10 1 9 2 14 13 2 10 15 8 5 6 14 13 4 20 11 17 19 5 27 27 18 4 17 9 31 25 18 32 24 12 11 33 10 18 45 40 18 13 14 39 5 14 44 23 31 32 19 23 30
48 1 2 2 1 1 4 1 6 3 9 9 10 1 8 9 15 16 2 6 6 19 8 21 10 22 6 13 3 12 11 18 7 13 5 13 31 16 22 11 38 24 42 24 37 27 15 1
71 1 1 2 4 1 5 4 6 1 2 3 8 3 12 10 16 3 17 18 4 3 2 23 3 17 12 18 22 29 12 18 21 10 20 11 2 23 5 15 29 10 2 34 39 35 20 32 1 37 38 3 41 7 11 42 26 32 52 53 37 58 7 18 39 34 48 19 29 24 22
69 1 1 1 4 5 2 5 7 9 3 7 12 4 14 13 13 11 16 19 4 12 2 15 13 18 3 3 7 14 10 24 17 1 24 29 29 37 21 25 32 26 34 6 4 26 12 44 35 42 44 18 3 47 14 55 22 12 19 47 1 15 11 56 23 40 64 49 46
21 1 2 1 2 4 2 3 6 7 9 2 12 10 2 7 9 17 6 16 18
13 1 2 3 1 4 4 4 5 5 6 10 5
95 1 2 2 4 4 3 2 2 4 2 9 1 9 3 5 2 14 6 15 7 5 10 20 19 7 10 3 2 1 16 1 32 14 12 11 25 26 30 31 39 18 18 29 34 20 3 16 22 34 18 41 5 29 35 30 4 10 29 59 19 11 11 55 33 10 34 58 50 23 52 29 24 15 29 60 41 35 26 49 54 64 4 10 15 47 37 33 43 49 16 67 33 78 41
85 1 1 1 1 4 3 1 1 4 2 1 6 9 6 7 4 8 17 7 16 4 16 6 4 7 14 4 21 26 14 2 11 10 28 23 24 33 26 32 33 30 10 21 3 35 34 42 5 8 29 11 4 33 30 31 26 46 31 35 23 39 29 61 37 36 49 16 36 41 67 61 49 56 69 50 55 28 53 76 2 3 7 32 50
14 1 2 2 2 1 3 3 4 8 4 7 10 2
