1000 1000
99 1 2 1 2 3 5 1 7 1 3 11 3 5 13 10 3 6 7 10 17 16 6 15 1 3 13 24 7 26 3 28 27 21 3 3 25 26 11 32 10 7 11 19 26 16 34 38 37 12 16 10 45 46 28 8 16 49 36 17 34 48 3 62 4 13 21 63 59 35 46 54 53 63 25 52 30 35 31 59 57 55 13 13 47 72 14 25 24 43 18 58 20 72 5 10 95 6 93
53 1 1 3 3 3 6 4 7 6 10 10 3 8 7 14 16 2 16 10 4 4 16 11 15 13 2 12 6 13 5 6 3 24 25 27 35 7 15 20 2 28 42 11 30 39 4 23 9 1 12 37 11
59 1 1 1 3 4 6 4 6 1 4 1 6 13 1 9 14 9 18 8 8 17 1 14 6 15 13 12 14 17 3 14 28 30 27 1 17 18 12 31 29 27 11 32 18 9 8 15 14 45 19 43 50 23 30 47 16 20 4
99 1 2 2 2 2 6 5 6 8 5 8 9 4 10 6 1 16 3 3 15 11 18 8 21 24 16 10 20 3 11 31 7 26 8 17 4 31 13 21 21 32 22 10 19 34 7 15 48 43 26 51 50 19 30 44 7 12 32 42 2 53 24 55 28 38 42 7 27 42 63 48 32 35 34 45 5 12 69 23 52 5 19 47 36 62 28 85 43 45 82 27 61 47 69 27 89 87 41
39 1 2 3 4 1 6 3 6 9 5 2 7 9 2 7 2 10 16 12 17 14 17 2 5 20 18 25 17 24 17 30 20 21 24 18 14 14 34
59 1 1 2 2 3 2 2 1 9 3 8 10 4 7 5 10 5 18 3 6 8 8 20 6 22 23 18 8 12 12 16 22 30 34 30 7 1 27 27 22 41 32 16 10 4 29 23 20 35 1 44 26 33 7 24 11 5 12
74 1 1 3 1 1 6 7 1 2 1 6 5 8 4 12 8 1 6 6 3 2 8 12 12 6 25 3 11 14 2 5 9 19 16 34 33 20 22 37 14 3 9 37 30 20 15 24 44 29 31 9 34 23 54 22 30 18 58 12 8 43 9 42 43 24 17 65 64 34 52 19 65 11
64 1 1 3 2 3 1 1 3 7 2 5 5 12 3 11 1 4 17 5 18 7 16 12 13 6 14 8 28 13 21 30 3 10 19 14 20 4 38 8 33 36 37 30 18 41 43 40 36 19 31 32 37 16 30 31 48 2 3 24 11 40 50 48
91 1 1 2 4 4 2 2 2 1 9 5 7 3 12 15 12 12 6 1 15 16 11 13 14 17 24 20 24 11 5 7 28 1 33 6 17 8 28 20 4 37 10 16 16 8 3 35 13 34 16 12 43 37 22 38 9 34 43 31 9 46 59 56 20 20 40 25 11 2 9 48 48 54 11 63 11 75 19 3 51 16 8 57 22 40 75 51 11 76 15
70 1 2 2 2 1 4 7 8 8 6 8 8 4 8 9 3 12 17 7 11 14 6 15 13 4 13 15 28 19 12 1 32 4 12 6 3 27 23 22 19 19 42 1 35 6 13 38 2 20 1 8 3 39 36 38 16 36 10 12 20 15 62 1 20 5 66 11 59 33
80 1 1 2 4 1 6 7 7 6 1 7 3 4 8 1 9 14 7 3 15 5 10 12 9 8 22 3 19 28 1 18 11 25 9 7 23 17 33 4 21 12 38 19 14 26 14 5 37 24 28 2 12 19 16 45 55 25 40 17 22 53 62 61 20 65 13 33 15 57 9 35 16 43 8 16 45 13 66 38
2 1
60 1 2 1 4 1 1 3 2 5 6 4 11 6 11 15 3 11 2 8 7 9 10 6 6 15 20 23 14 2 27 22 15 7 12 10 2 9 32 7 20 26 19 19 41 40 46 11 9 13 18 17 9 53 26 12 2 50 9 42
96 1 1 3 4 3 2 1 2 5 10 10 2 9 4 4 14 5 18 15 7 9 5 11 11 23 12 18 4 8 26 20 12 13 19 21 10 28 18 14 39 37 34 42 42 4 45 15 37 23 43 41 9 19 42 41 42 49 41 2 26 32 54 18 56 52 14 50 45 36 53 44 48 41 70 42 19 10 38 60 6 64 16 82 70 81 51 85 25 19 29 62 84 7 49 87
45 1 2 2 1 1 6 2 7 7 5 3 12 7 7 10 7 14 2 5 1 13 3 20 1 5 7 4 17 11 4 17 22 24 11 9 7 7 12 10 2 32 12 39 33
32 1 1 1 4 5 1 2 7 8 6 3 2 1 13 3 1 12 3 19 3 2 1 18 18 25 23 23 4 23 20 25
54 1 1 2 1 5 2 7 4 5 1 2 10 3 8 11 14 11 9 14 11 5 13 13 16 5 21 10 6 22 16 13 2 10 13 7 9 14 36 16 24 33 34 24 4 6 29 11 36 30 39 29 16 26
98 1 2 1 2 5 3 3 3 3 1 3 5 7 11 12 1 2 7 1 11 10 11 8 22 3 10 11 4 5 17 1 5 29 30 30 10 6 22 28 40 22 10 3 39 10 23 32 32 34 42 37 19 30 27 55 50 43 23 7 47 48 50 29 49 32 59 62 58 19 52 51 49 37 5 41 61 23 2 77 8 64 51 50 1 48 69 66 56 64 61 27 19 89 92 86 83 20
43 1 1 2 1 3 1 4 5 7 5 6 11 7 5 15 13 11 15 4 15 4 16 7 24 1 14 12 18 15 11 17 22 28 23 25 15 9 28 11 34 10 32
55 1 2 2 4 2 6 6 3 4 3 5 10 4 1 5 6 13 5 14 17 15 17 14 10 12 15 7 2 1 5 4 11 9 25 22 31 17 19 16 32 35 34 25 44 32 11 7 24 46 31 44 4 48 33
4 1 1 3
21 1 1 1 4 3 1 2 4 5 5 11 4 2 10 5 6 15 17 16 20
43 1 1 3 2 4 1 7 3 2 8 7 5 7 6 14 16 13 6 12 10 15 2 22 7 6 5 20 8 14 25 15 31 14 3 20 2 37 8 24 11 13 2
84 1 2 1 3 4 4 2 7 2 10 6 2 3 11 1 15 12 1 12 2 21 13 19 4 9 13 2 7 9 22 27 17 12 34 28 6 32 10 31 7 40 22 21 37 31 24 46 19 4 7 29 14 23 33 4 26 24 51 25 55 10 37 53 43 19 28 55 23 20 49 48 60 59 12 34 39 70 10 32 16 65 21 3
92 1 1 2 4 5 5 5 8 6 8 11 4 6 1 5 8 12 14 18 1 21 15 6 18 11 22 4 28 13 2 31 12 25 13 9 10 4 9 33 20 29 9 38 9 24 21 7 11 31 40 3 36 22 53 31 21 45 12 11 38 7 57 4 2 51 25 29 65 65 36 53 15 46 12 48 46 55 52 33 2 17 20 50 77 78 30 83 1 10 9 81
28 1 2 1 4 1 2 6 5 6 7 10 7 10 6 11 8 6 5 17 14 11 17 2 22 6 19 8
64 1 2 2 1 2 4 7 2 3 10 1 8 7 14 3 16 3 18 3 17 19 1 15 8 23 2 27 4 25 30 29 14 8 10 23 13 10 28 31 30 23 32 19 42 40 27 47 31 49 13 32 20 21 43 23 29 7 31 52 8 36 53 6
15 1 1 2 1 4 1 1 2 1 8 1 1 9 5
11 1 2 1 2 3 2 4 8 4 8
68 1 1 1 4 2 6 7 1 6 5 1 5 2 4 11 1 1 11 15 18 9 16 17 21 16 9 10 1 26 4 2 17 21 14 32 32 6 29 37 26 29 5 23 10 20 6 29 17 46 48 12 43 31 24 8 22 14 18 37 18 32 7 62 61 23 49 62
82 1 1 2 2 5 3 5 6 1 7 1 2 4 6 2 12 2 6 5 4 4 9 5 20 5 10 10 10 11 12 20 27 5 27 23 29 28 25 31 27 13 10 19 2 22 17 37 4 36 6 29 1 2 41 7 22 42 14 37 35 32 22 38 26 45 43 26 46 29 54 15 29 70 71 14 65 3 34 78 17 38
99 1 1 1 3 4 2 4 2 3 8 10 9 8 8 5 4 1 17 16 1 1 4 15 2 6 21 20 14 28 12 14 4 20 28 15 20 12 24 38 31 15 29 31 43 14 46 31 41 12 49 14 7 41 33 28 49 24 34 20 22 57 24 46 40 7 34 49 39 63 49 60 62 30 6 10 34 14 40 59 33 21 6 46 14 9 32 75 67 25 36 65 57 60 12 91 49 92 90
70 1 1 2 3 3 3 6 5 8 7 7 8 3 3 3 4 16 17 3 14 14 9 16 1 2 20 8 26 16 26 5 16 6 20 24 18 12 32 27 10 22 27 31 24 1 39 7 37 26 22 23 8 21 32 25 6 56 57 37 24 28 31 12 26 4 42 41 13 5
36 1 1 3 4 1 6 7 4 9 2 3 11 7 6 8 16 13 5 6 14 12 3 17 5 9 7 27 13 22 17 11 10 31 10 28
66 1 1 2 2 5 4 2 6 9 10 10 1 13 1 4 4 14 13 4 20 12 6 11 24 24 10 17 17 18 11 18 26 15 3 33 11 24 35 13 24 11 6 34 20 2 24 7 20 19 13 31 17 13 17 35 27 8 51 5 52 3 16 17 6 44
69 1 1 2 1 5 4 1 3 9 7 11 1 9 14 7 13 11 5 6 9 16 22 12 4 6 1 19 13 15 22 21 14 9 1 18 12 13 10 29 7 21 19 32 11 35 9 5 28 18 9 32 29 7 26 15 3 23 39 32 36 11 37 36 17 26 33 51 37
58 1 2 3 1 5 2 6 3 9 6 9 6 11 7 9 8 5 4 19 3 6 10 11 7 10 12 5 27 8 11 15 27 6 22 12 18 30 10 11 4 24 15 41 40 19 21 46 1 40 35 24 32 13 8 33 56 16
99 1 1 2 1 4 6 4 8 7 10 5 12 12 12 4 7 16 5 18 12 16 16 13 10 4 15 27 24 17 6 4 19 16 6 31 33 1 23 28 17 15 19 27 38 44 39 46 14 23 26 35 26 22 52 2 27 38 38 20 35 27 36 50 8 22 25 34 20 34 22 19 45 1 14 12 32 15 60 66 39 25 80 81 15 60 65 18 14 24 60 34 54 53 92 17 61 50 67
18 1 1 2 1 2 6 7 1 8 9 2 5 2 13 11 12 2
5 1 1 3 1
22 1 2 3 3 4 4 1 2 5 5 1 11 3 10 1 12 11 6 10 6 11
58 1 1 1 4 1 2 7 5 2 5 9 6 9 1 5 1 6 9 12 6 14 16 16 18 18 8 26 5 4 27 15 31 10 23 18 21 1 26 6 31 27 21 15 11 13 26 40 26 35 5 8 23 24 24 23 21 50
96 1 1 2 1 1 3 7 2 4 10 8 7 3 7 3 7 6 8 5 7 21 4 13 24 2 6 17 1 6 30 17 12 11 32 29 23 4 15 29 25 28 23 27 12 21 45 29 10 13 5 49 13 3 16 11 14 1 14 54 1 58 56 42 58 19 59 28 7 22 56 43 36 61 21 53 16 4 15 52 56 18 60 69 4 71 29 21 13 75 22 22 1 63 88 93
93 1 2 3 4 3 3 1 5 3 3 11 10 3 7 10 4 4 5 2 9 17 1 4 11 15 10 8 24 2 8 25 14 12 20 14 36 26 10 18 4 25 40 27 11 36 46 28 15 17 31 50 17 17 3 41 15 9 31 30 27 30 22 47 59 27 4 45 51 37 53 59 59 49 69 25 15 33 38 58 60 79 30 75 38 40 46 70 36 72 48 28 16
98 1 2 3 2 5 5 7 7 5 4 6 11 8 4 11 4 17 15 10 15 18 1 2 14 16 2 25 3 9 22 31 3 15 1 26 33 17 37 22 28 31 28 12 32 44 18 21 5 49 38 26 52 34 1 42 48 36 10 34 43 37 37 10 13 2 9 62 8 67 15 1 60 30 22 33 29 18 32 20 21 14 58 70 31 59 62 37 52 13 72 45 59 62 21 59 5 42
49 1 2 2 3 1 2 7 7 7 7 5 2 2 8 13 5 1 13 10 16 19 12 23 19 9 2 21 7 19 1 24 10 16 15 2 24 2 18 29 16 41 42 36 7 2 4 30 30
70 1 1 1 2 1 5 6 6 5 3 8 10 4 2 15 6 15 18 4 1 2 14 23 6 15 22 6 14 24 24 2 25 33 23 13 22 20 3 38 34 32 21 33 3 15 32 14 39 8 30 39 2 4 17 7 37 34 22 28 27 8 7 33 12 49 54 36 44 17
8 1 1 3 3 5 6 2
80 1 2 3 2 5 5 7 7 3 2 10 8 2 5 13 9 15 7 9 19 11 22 1 22 19 6 17 17 3 15 14 4 25 18 19 9 14 31 16 1 30 4 12 11 44 25 27 21 22 47 16 41 41 54 1 5 48 4 58 25 15 10 53 32 11 22 65 34 34 63 48 38 34 12 14 16 36 58 70
72 1 1 3 2 5 6 6 7 4 6 11 8 9 2 14 1 4 6 5 19 17 16 14 19 22 16 1 24 14 11 8 22 11 28 30 18 33 30 23 8 40 33 20 28 20 30 7 15 20 32 48 9 26 36 44 2 46 5 44 54 56 32 46 17 41 21 20 37 65 42 71
57 1 2 3 2 5 1 1 8 3 7 8 2 7 5 3 8 17 14 16 11 17 8 23 15 11 12 13 24 26 15 17 3 7 23 7 29 23 25 34 23 20 42 14 27 39 32 40 4 19 35 21 22 6 1 24 35
43 1 2 2 4 1 6 4 8 2 7 5 6 8 3 2 5 2 13 8 4 6 22 23 22 5 14 11 23 27 30 24 6 32 11 9 14 35 36 36 32 14 8
30 1 1 3 2 1 6 1 1 4 9 2 12 6 10 4 9 5 7 13 1 10 16 11 5 18 26 24 17 17
14 1 2 3 4 5 4 2 6 8 8 6 7 9
60 1 2 3 4 5 3 4 5 5 6 5 6 13 10 13 16 8 10 4 10 13 8 2 2 22 21 11 20 22 4 23 16 4 16 7 33 9 13 23 29 11 7 21 20 35 8 27 15 16 35 11 35 49 10 40 31 20 48 7
82 1 1 2 1 4 5 5 6 4 10 11 10 13 11 2 2 17 7 3 8 3 4 15 16 13 11 3 3 2 7 4 11 10 15 20 29 4 12 36 14 30 22 2 43 37 34 31 9 5 31 2 44 45 53 2 20 51 16 9 57 56 27 34 15 3 20 58 46 67 24 9 19 14 17 44 51 62 22 62 54 21
5 1 2 3 3
56 1 2 2 4 1 6 1 2 3 4 3 12 10 8 3 4 3 11 2 7 4 11 4 8 12 20 19 2 12 29 25 26 13 20 25 1 33 27 15 12 30 16 37 38 32 19 4 15 37 22 45 47 34 39 37
4 1 2 3
57 1 1 3 3 5 5 1 8 4 2 1 2 1 11 1 9 13 15 9 9 11 2 8 8 17 16 12 6 2 20 29 28 18 1 19 2 7 31 6 16 5 22 35 14 30 24 44 38 6 30 9 16 17 21 26 24
68 1 2 3 3 2 6 4 8 9 3 10 8 9 3 3 4 10 7 6 13 8 2 3 24 25 7 19 23 23 5 15 30 14 26 14 19 7 18 24 31 13 3 3 42 13 21 42 15 12 19 31 22 3 7 35 24 19 32 26 48 48 2 46 1 43 60 12
69 1 1 2 3 4 6 5 3 5 3 2 4 12 7 14 9 7 7 14 17 4 6 23 9 18 1 4 17 7 28 28 21 28 22 18 24 28 1 21 28 19 6 15 37 27 20 6 26 3 18 25 49 37 3 17 51 52 51 43 49 33 47 42 44 36 28 38 45
36 1 1 3 1 1 2 3 1 2 5 10 8 11 14 1 7 16 9 14 2 3 7 18 21 4 10 20 18 11 22 27 20 5 14 14
98 1 2 2 1 2 3 7 5 5 2 9 2 4 8 12 1 5 7 10 18 15 20 13 19 13 21 26 4 27 21 24 7 9 11 24 2 8 5 26 6 16 26 27 18 2 6 8 31 8 15 48 29 15 53 16 9 4 26 22 47 53 53 12 34 50 48 10 60 37 21 2 22 29 17 60 30 37 10 59 28 12 29 70 5 12 10 86 42 53 80 82 32 18 93 22 72 18
5 1 1 1 3
17 1 1 2 4 2 5 4 8 1 3 8 1 4 12 5 9
88 1 2 3 4 2 2 7 4 3 10 2 6 5 13 2 5 9 17 2 20 13 19 20 15 14 10 3 8 3 8 27 30 8 2 33 5 29 9 17 20 34 18 15 13 10 16 11 39 26 8 5 12 10 11 36 46 53 43 18 7 60 17 49 8 2 47 10 34 14 36 38 38 57 37 12 64 16 73 43 54 63 54 56 22 15 3 44
3 1 2
87 1 1 1 2 1 6 6 5 4 1 4 12 11 13 14 5 14 2 13 20 18 9 2 23 10 21 3 13 9 15 16 19 4 11 19 14 31 18 30 3 11 25 39 43 26 16 31 7 9 27 41 11 9 38 36 33 34 31 59 13 58 39 23 53 54 32 9 6 15 19 10 51 26 5 26 57 66 41 45 39 33 8 7 9 61 67
86 1 2 3 4 1 6 7 6 9 3 1 9 9 2 14 7 8 16 9 20 19 12 4 10 11 19 3 14 2 12 29 7 9 32 5 26 34 21 1 32 11 10 24 11 21 46 11 26 21 33 28 31 30 15 39 31 2 35 8 29 14 28 10 37 61 53 5 48 55 22 37 41 2 54 62 22 21 71 49 36 33 46 80 74 48
8 1 1 3 1 4 5 4
90 1 1 1 2 1 6 4 3 7 5 5 8 7 2 2 15 9 14 17 3 9 16 13 15 24 10 25 28 1 2 26 9 22 21 6 16 11 15 3 35 37 30 29 13 14 45 43 7 9 34 40 42 29 40 27 19 32 39 43 20 10 35 5 5 9 49 41 22 65 38 20 14 52 19 25 53 54 51 10 19 17 74 43 1 77 72 11 55 5
59 1 2 2 3 1 3 6 8 2 3 8 3 3 13 8 3 17 8 16 1 11 16 3 18 5 13 16 28 19 10 12 25 17 31 24 2 12 11 36 6 31 40 6 3 27 9 47 33 31 11 20 39 29 54 49 53 56 39
4 1 1 3
62 1 2 1 3 1 6 2 5 1 1 6 1 12 12 12 12 1 3 3 1 4 22 1 5 6 14 27 5 2 5 11 23 18 5 31 25 35 22 38 6 20 37 18 28 41 38 16 6 42 46 1 25 14 4 51 39 29 21 14 46 60
16 1 2 2 3 5 5 5 8 8 6 10 4 6 11 9
22 1 1 3 2 3 1 3 2 7 2 5 2 1 10 7 8 17 1 2 7 1
93 1 2 1 1 2 2 3 8 5 2 8 1 1 1 10 9 1 6 14 15 8 22 9 19 1 7 18 7 12 14 27 6 30 19 30 33 21 9 20 3 32 25 37 11 43 24 29 31 11 9 43 33 49 23 7 14 10 12 7 8 52 22 62 46 13 8 10 22 68 28 36 62 23 71 71 5 8 15 72 28 5 61 69 25 53 8 5 83 16 1 89 58
50 1 2 2 2 3 5 6 7 7 6 5 9 4 2 11 16 5 18 8 11 6 18 23 2 6 1 10 18 10 14 1 20 18 8 21 2 10 14 39 6 39 8 7 28 6 39 25 16 19
74 1 1 1 3 1 3 4 3 5 10 8 10 9 3 5 12 6 4 11 18 5 16 22 5 19 6 20 6 16 23 23 1 11 23 35 3 13 4 32 4 14 22 13 33 12 44 43 33 21 35 39 41 10 30 35 14 7 39 41 7 46 50 32 56 58 15 15 57 33 44 31 1 21
100 1 1 2 3 4 6 2 2 2 9 6 5 1 9 2 9 13 18 19 19 7 2 2 1 18 7 12 23 21 5 12 27 22 2 20 14 12 6 23 37 10 34 43 30 10 31 19 12 21 3 40 32 30 15 19 52 43 35 41 49 43 38 58 39 49 44 59 19 13 47 10 29 68 52 65 64 23 69 54 69 53 17 73 41 21 85 4 63 81 13 32 39 61 45 41 37 11 6 44
62 1 2 3 3 3 3 3 1 6 2 6 10 3 1 8 13 5 2 16 14 8 11 10 1 17 2 3 23 9 1 3 20 5 17 25 23 7 21 34 27 11 18 21 42 31 31 30 12 39 4 14 2 53 5 36 31 55 11 14 16 4
31 1 2 3 4 3 5 5 7 4 2 1 7 11 10 9 14 14 2 15 3 10 10 4 23 4 2 22 20 10 9
73 1 2 1 4 5 2 2 8 1 5 8 11 9 6 10 3 5 6 11 6 7 11 9 16 24 13 10 11 10 2 26 32 24 26 25 36 11 2 37 13 29 23 42 7 32 24 47 43 23 35 15 3 6 28 20 20 25 34 29 22 23 24 40 48 35 56 16 53 21 6 56 62
61 1 1 1 3 3 4 4 4 1 4 3 5 13 12 4 11 3 6 8 10 16 17 20 7 16 9 12 1 8 27 6 7 3 11 26 36 32 3 5 21 2 22 38 3 17 32 33 17 6 48 13 27 44 50 35 30 19 57 25 51
73 1 2 1 1 4 1 7 8 8 7 3 8 10 1 4 14 17 8 17 6 10 2 3 5 15 18 18 17 4 7 26 2 20 5 4 30 22 12 28 7 35 10 20 37 38 3 17 19 9 48 4 5 16 21 27 6 5 55 17 48 36 34 19 52 35 7 50 5 39 39 1 8
56 1 1 2 2 3 1 7 2 4 8 5 12 4 13 13 3 8 18 10 18 6 19 5 18 22 26 3 23 8 4 15 26 24 33 5 18 2 3 22 9 9 27 14 38 16 36 24 5 43 5 7 20 25 34 21
54 1 2 1 3 3 4 5 2 5 5 1 1 4 7 2 16 8 5 15 4 14 2 8 14 2 1 16 26 2 10 5 17 18 11 1 17 11 12 26 7 17 30 12 2 26 9 27 8 13 42 32 16 41
43 1 1 3 4 1 1 4 1 4 10 8 6 2 4 4 12 11 8 6 16 9 8 15 7 16 3 26 6 29 10 1 23 3 23 12 16 3 14 9 12 33 41
27 1 2 2 1 3 3 2 2 6 5 1 10 2 5 3 11 2 18 5 19 21 14 19 8 14 19
53 1 1 1 1 4 5 4 3 8 2 4 1 5 6 7 7 3 17 8 13 9 21 2 14 16 5 24 25 17 19 11 27 1 18 15 25 37 3 10 40 23 20 12 10 5 43 22 47 26 35 44 48
93 1 2 3 1 5 1 5 2 6 3 10 7 13 11 6 7 2 16 8 1 1 18 2 6 8 18 2 26 13 27 24 8 26 19 6 3 23 36 38 17 10 40 7 11 24 37 46 23 1 45 19 48 6 37 35 21 40 40 33 18 23 18 53 2 33 18 22 7 58 23 71 36 22 29 49 75 8 60 6 67 62 72 22 5 14 51 82 11 42 4 47 86
15 1 2 1 3 2 2 2 8 5 8 6 1 3 11
90 1 2 1 2 5 5 6 8 2 10 6 2 1 6 4 13 12 8 10 18 13 20 20 9 25 5 6 2 8 1 20 22 12 17 27 20 25 17 5 28 1 35 7 44 11 31 4 46 25 44 5 31 52 27 30 32 49 15 7 53 10 57 59 49 8 7 13 40 38 51 17 10 21 22 19 34 22 53 38 75 54 70 35 75 52 39 59 83 34
84 1 1 3 2 4 6 6 5 5 7 4 4 8 2 15 2 15 17 18 4 21 15 14 2 10 24 24 3 1 30 3 26 16 31 24 24 19 15 23 28 31 26 10 23 12 30 16 31 35 10 24 18 21 51 10 4 46 30 33 31 49 20 59 63 49 40 57 50 67 51 16 11 64 12 18 48 4 56 39 9 40 71 38
76 1 2 3 2 1 6 4 8 4 4 11 11 13 5 13 8 9 17 4 19 18 22 21 9 19 7 5 19 2 30 10 1 5 5 16 20 16 7 4 30 28 19 17 29 8 43 26 9 35 20 45 32 18 52 19 48 7 54 28 14 16 52 18 28 43 26 38 58 22 13 8 13 27 22 41
69 1 1 2 2 3 6 5 1 6 5 5 2 1 5 14 16 4 8 18 18 8 22 7 23 6 15 25 17 29 10 24 1 4 32 21 36 22 24 31 3 1 25 3 5 16 35 37 26 1 45 35 28 47 37 7 11 13 6 18 11 58 13 15 40 7 18 27 59
5 1 1 2 1
55 1 1 1 2 1 6 3 8 9 8 11 3 6 10 3 2 10 12 15 2 13 7 20 15 10 24 22 5 20 2 1 21 29 31 31 10 21 15 25 40 37 18 31 3 28 43 12 38 22 30 39 6 11 35
28 1 2 3 4 1 5 1 7 9 2 6 6 12 14 14 13 14 5 1 8 8 15 22 4 21 16 15
45 1 1 3 4 5 6 7 5 7 9 7 10 8 10 11 2 16 5 5 5 1 21 19 8 11 20 13 25 5 7 18 4 6 29 34 21 13 21 7 3 20 18 6 16
19 1 1 3 2 1 2 6 8 2 8 5 5 10 9 6 12 15 5
21 1 1 3 1 4 3 1 1 4 1 3 3 4 13 15 10 10 17 7 4
84 1 2 3 1 5 6 6 3 8 10 6 5 1 2 9 5 8 15 15 12 12 3 4 7 21 10 25 13 26 24 14 18 16 32 25 4 23 8 3 3 16 38 6 18 43 22 11 4 33 35 26 7 16 24 18 22 43 7 17 24 8 46 55 3 15 62 6 27 22 70 59 66 11 66 39 70 7 23 44 5 67 45 82
3 1 1
84 1 1 1 2 5 5 4 5 4 7 5 8 1 10 4 12 6 11 19 4 18 9 2 22 15 2 8 1 17 30 9 10 2 18 1 6 35 11 23 5 22 38 7 25 18 6 23 17 41 48 26 16 4 13 29 31 32 18 2 59 47 59 57 62 20 63 44 38 65 66 64 1 40 49 71 35 58 15 65 79 36 67 72
88 1 1 2 3 5 4 7 2 1 4 6 7 9 10 1 14 16 3 9 16 9 15 10 18 9 11 18 17 16 26 23 8 8 15 12 33 34 35 31 24 26 8 36 4 42 37 9 29 22 47 24 1 44 52 10 18 52 45 20 44 5 3 60 31 55 42 28 18 63 63 39 72 20 21 29 23 46 65 17 73 19 53 5 81 72 14 84
44 1 2 1 2 5 4 5 5 8 9 11 9 7 6 7 4 5 4 4 12 10 6 5 21 25 23 20 19 1 29 28 7 12 26 13 4 30 26 35 6 24 12 40
37 1 1 1 2 3 1 4 2 9 8 5 6 1 9 13 9 15 6 6 15 3 17 6 13 13 21 12 23 18 19 28 18 14 11 35 9
76 1 1 2 2 3 5 3 2 2 6 3 11 7 5 10 7 6 16 12 12 13 1 19 4 16 7 5 1 14 9 23 32 28 10 35 35 6 26 31 32 38 19 27 34 23 20 26 26 12 31 50 33 33 14 40 21 22 45 10 22 59 46 44 25 20 10 27 17 59 22 58 42 28 44 6
97 1 2 3 1 4 2 3 1 2 4 1 8 9 2 6 6 4 15 13 19 1 22 23 21 23 6 2 1 17 30 20 24 21 1 23 1 37 31 35 33 30 38 29 34 43 28 30 29 8 20 17 49 13 14 46 2 53 3 59 28 52 48 44 21 39 52 30 58 17 28 23 21 58 26 5 61 60 11 49 67 2 76 46 57 4 65 74 57 16 6 57 85 62 63 12 57
32 1 2 1 4 4 1 2 5 3 8 4 7 5 7 1 16 6 6 16 20 6 2 9 21 10 3 23 11 1 26 31
34 1 2 3 1 5 1 2 1 7 4 9 8 11 4 11 3 11 15 16 16 19 4 5 2 20 7 11 7 4 26 20 18 19
37 1 1 3 1 5 1 5 5 5 9 10 2 4 10 12 15 8 4 6 6 11 2 12 14 1 10 9 14 4 8 27 18 29 18 20 30
92 1 1 3 2 3 1 1 5 2 6 5 11 12 11 11 6 11 4 18 4 6 19 16 17 17 8 20 3 25 18 20 27 9 33 11 25 12 6 24 26 32 9 31 8 19 17 23 44 19 24 3 42 46 52 4 47 3 40 37 24 16 30 21 42 6 29 19 65 44 63 3 8 61 46 25 21 41 65 44 2 15 81 81 6 4 45 74 56 55 82 72
96 1 2 1 4 5 1 3 5 6 5 8 10 11 8 4 14 8 11 19 18 6 17 15 24 1 9 9 25 20 10 1 19 3 9 13 1 20 11 15 30 14 7 6 5 12 36 9 33 34 40 10 51 42 2 50 26 22 14 11 21 30 20 27 60 15 13 5 3 48 27 54 51 22 4 39 35 10 43 77 4 5 19 56 55 52 47 80 16 1 57 90 5 75 29 82
88 1 2 3 1 2 4 3 2 5 8 6 1 9 11 2 4 7 11 11 11 11 8 16 1 23 6 25 5 4 27 26 20 31 6 35 35 12 18 5 20 28 37 2 44 3 31 16 32 28 45 25 9 34 20 3 23 39 5 25 6 28 25 45 59 24 56 56 44 64 11 24 13 63 72 45 20 19 61 28 64 72 9 68 37 7 74 28
35 1 2 2 1 4 2 7 8 4 3 10 1 10 7 5 5 10 1 15 3 9 5 11 22 23 16 18 11 10 28 27 31 2 20
35 1 2 2 1 5 3 5 6 6 8 1 9 12 3 14 4 8 16 2 11 2 18 21 18 15 24 23 16 26 19 16 32 7 17
66 1 2 2 3 5 1 5 3 5 4 6 10 1 14 3 16 12 4 12 20 19 20 5 21 7 2 20 6 7 14 13 30 17 21 14 10 17 3 11 39 36 41 9 4 6 7 36 10 46 44 32 29 49 22 41 9 9 35 28 6 27 8 57 36 46
35 1 2 2 1 2 2 4 8 4 6 1 10 12 7 6 3 9 7 13 19 21 4 16 20 13 22 2 5 22 10 22 7 10 31
7 1 1 1 4 1 1
91 1 1 3 2 5 5 3 3 5 8 8 2 1 1 4 12 9 2 6 20 20 18 22 1 24 25 17 1 22 14 25 4 33 27 16 34 25 11 30 22 11 40 10 9 19 45 14 35 44 33 20 24 38 1 1 23 49 40 40 27 50 16 41 43 59 64 4 62 54 20 11 10 51 52 65 73 22 19 30 27 40 29 66 79 58 7 72 50 52 56
71 1 1 3 2 5 5 7 2 6 3 6 4 12 13 13 12 11 3 1 3 19 3 9 2 4 19 27 3 15 16 2 30 32 9 29 31 3 33 12 29 13 12 25 25 8 5 22 27 14 14 12 18 53 48 28 11 44 39 22 13 11 4 20 47 44 23 65 28 36 51
27 1 2 1 4 5 3 2 2 5 4 6 6 10 8 15 6 3 17 14 2 16 13 21 2 5 5
90 1 1 1 2 4 5 4 8 3 8 9 5 9 7 1 9 6 2 14 3 10 22 18 20 12 6 19 20 15 8 31 9 13 28 24 12 29 13 31 3 41 42 4 43 43 34 20 12 44 26 22 16 4 31 55 43 7 47 56 23 3 2 15 36 7 52 19 25 46 49 1 21 11 11 4 39 31 10 47 60 10 47 81 81 23 1 7 47 23
